"","AA9","AA14","AA18","AA23","AA29","NAA11","NAA12","NAA13","NAA16","NAA19"
"KRTAP9-9",8.98038163240717,12.5983746821626,9.72078951572282,12.4965991358187,5.26693159731039,12.6627879892091,13.4728592733387,12.6952900221503,12.5044191575787,13.0620246232766
"KRTAP4-6",10.8757012327278,13.5072091681031,11.4470156817434,13.4794316018697,7.76961857730997,13.5306183200781,14.0629224558085,13.6259638871532,13.6863713038131,13.951793278769
"KRTAP2-1",9.71679329164379,12.7375457897292,10.2663001765731,12.7125258082784,6.76310554924123,12.88891044489,13.3480413187883,13.1001425211455,13.3169174191425,13.0630913318131
"KDM5D",5.94777673254992,4.73335591302743,4.76154829536375,4.62497193623806,4.68191052356783,11.2264331079798,4.60443121134561,10.8097558603623,10.7155329979913,11.0637834429176
"USP9Y",4.94688024556584,4.50539483966824,4.21471225211964,4.13751512038864,4.206578991034,9.94166366361281,4.49167219415235,9.41616120547507,8.76169678737027,9.16765457546798
"KRTAP4-12",10.9695287108719,13.5500721432091,11.4409420477446,13.5143432114861,7.21028743510614,13.6106605885366,13.945148538407,13.6944061797611,13.7313702517255,13.8468308634102
"TTTY14",5.6317748122975,5.64559746044726,5.29301402377471,5.12938702647016,5.19944357007392,10.158259688475,5.24010080767649,10.2595700231937,10.3274742770353,9.75515805415234
"KRTAP3-1",10.0812388741783,13.0602511976158,10.1759247458776,13.1100451705761,6.31033141071003,13.1695822797789,14.0652128674182,13.5509793700735,13.8241980246064,13.7537525924181
"KRTAP3-2",10.4368098830738,13.3044015351774,10.893145476352,13.1600887573745,6.99719218193521,13.2527994673127,13.7370506107293,13.5292822671244,13.7601172822684,13.4686778938658
"KRTAP9-3",10.0529919579289,13.0099687559525,10.2514638759118,12.9632180022073,6.40691018247282,13.0335860794407,13.6864085223537,13.1123763953816,13.1444831705372,13.4423324928939
"KRTAP9-8",11.3002269236392,13.5477161465241,11.0026594513076,13.4939145952066,8.19672063410802,13.6102046274535,14.1747163445889,13.6104274533169,13.9039618691861,13.9951223833461
"KRTAP17-1",8.84014851679292,11.2616653820509,8.70253040958548,11.343040716057,5.93149711632248,11.3495970283195,12.7063223640282,11.8587233564639,12.0988879262032,12.1742338010386
"TM2D1",9.01205531113555,8.27930172321914,8.71149140365978,8.25192435943979,8.34008535432184,7.92292794973421,8.18137038471078,6.74882929497161,6.31350176139193,7.7676487849274
"FAXC",7.06705401268151,6.98311136227693,6.5500569837918,6.95396213571953,6.54266102785304,7.35812187003582,8.38523696716368,8.47289928094566,7.35478346889611,7.61524537813176
"FOXN1",9.48187561891109,9.95316661705699,9.28167482184669,9.87096283237827,9.34765564005133,10.1438634193173,11.36309938259,10.6327706724088,11.5044567580236,10.6957703879883
"MT4",7.90959644545249,8.7335698577139,8.36180160755642,8.87164731665893,7.90022623555656,8.88757308232724,9.83600392461618,9.70254980756235,10.1707929142409,9.72749059394079
"KRTAP4-4",10.3080118433394,13.2073354121014,10.9416179526609,13.0902469003887,6.71034320623113,13.249547173312,13.8103065680609,13.3528766850847,13.2206027466362,13.5466140014778
"IL1F10",7.7374977368566,9.45839349805321,7.82213010303134,9.37258206876067,8.73937568994893,8.98780994667561,12.0800875134237,11.0008742282312,9.95253660774914,9.84131713585086
"SPINK7",8.46005130769166,9.93542457484216,8.69882900096722,8.08221458630055,7.41356299866445,9.02684948599169,9.88003288175557,9.73939325712205,9.60443202440077,9.93991287610835
"CBX2",7.42337005008276,8.25474860758469,8.06560314978121,7.99086829516678,7.07871585710822,8.46614244726447,8.96820694270645,8.91263202237747,9.43528065133061,8.62545304295182
"GPR65",7.92562105905664,7.79675239832493,8.20105898239683,7.89452391136632,8.11770419225281,7.28419247942636,6.52252217004595,5.93062913353401,5.94820666909625,6.84532600256699
"AOPEP",9.98766867149448,9.49702296873029,9.99903370635137,10.3936214914743,10.1561458203095,9.03715659884542,9.4429826507051,9.38870542893705,8.27517456271081,8.48068481750901
"KRTAP9-4",10.5542419160064,13.1233753283634,10.9903681486281,13.0259398870948,7.78393704034595,13.1647117644006,13.8006986112571,13.2321244837547,13.2497037960243,13.5996683990464
"KRTAP4-1",10.4771747582491,13.4357386943359,11.4564438906967,13.3643058966965,7.64480800031955,13.4614636136522,13.9216426693017,13.4911226882768,13.5612345593193,13.719644761477
"KRTAP4-5",10.0962589676231,13.1876011360705,10.361433495927,13.0783667563246,7.30506593833382,13.3688858463095,14.0651261419603,13.4949414337455,13.7059176084321,13.720824618235
"KRTAP4-3",10.441142370511,13.0170874650878,10.5424832986689,13.059318251817,6.55408472045841,13.2441513249769,13.5317384841539,13.0365650519227,13.0553921236373,13.4920580243068
"KRTAP4-2",10.3602828754557,13.3713483503496,9.76280979787695,13.3961538630413,7.05070487068496,13.5567277098827,14.187866119218,13.7856071995467,13.785956929627,13.9290696449625
"KRTAP3-3",11.0573515751771,13.1845420058734,11.0700511019268,13.2532400133405,7.09126725560652,13.2917880119118,13.686520606398,13.4993707749567,13.7971704403591,13.5386655659788
"TSLP",6.41063279035183,6.52264306998684,6.83033986371626,6.47209174542165,6.61803515610262,5.54026358695784,5.47072326857538,5.30724257865945,5.15154521891782,5.3683053470767
"PLPP3",11.9188513189479,11.8678661265517,11.8585269365372,11.8303969841972,12.4915921082433,11.5205620793455,10.9352696827949,10.1859954787169,9.392109044676,11.4775314446387
"DDX3Y",6.02965156388569,5.00656119086958,5.00798471266201,4.79520718261414,4.85885263589361,11.2444861143946,4.67694888460288,10.9315198467823,10.3275281496595,11.0096911926318
"KRT36",6.2836995575436,6.97015585393201,6.13133607070977,6.67773969129484,5.83879734609427,7.35631632105672,9.45102936936934,7.76013039428728,8.25075957426747,8.06524244407082
"EED",8.50409522790741,8.20865721890249,8.82754559498346,8.22012119348571,7.62800014362693,7.36246071603676,7.42762567328361,6.22436565953108,6.04975355731936,6.46315369830833
"FGF18",6.62011323017652,9.44228541789395,6.68218290781663,8.61606665929397,4.97676729269091,8.96618194549639,10.387580473656,9.75071590882908,10.5801654125527,9.59863355645711
"INPP4B",8.37139786234968,9.88565398753306,9.26011432657486,9.36106099499261,8.80182684491262,9.84264667185048,10.5739195443044,10.2593861083379,10.5860514073748,10.112790786039
"CD84",8.94510913834154,8.50773414005331,8.83157560064848,8.62784294849046,8.71768686552167,8.28507920313852,7.06132140081224,7.56724409955885,7.07544728761042,7.91045341672669
"SIGLEC10",8.73587671059232,8.46780975967304,8.61456956346241,8.66720641224401,7.91375321713779,9.25630656952541,11.4668843971869,9.44282417534397,9.94051676689019,9.1354528737884
"FCHSD1",8.54633777896987,9.37603008843741,9.0424234257879,8.93354607918586,8.31469912015026,9.1335323037083,10.6050238557716,9.50130017849098,10.4821597974175,9.76134515943487
"HSPB3",6.56063317770463,8.37125056417586,7.10877997730916,7.37967483745363,6.49719780426204,8.32321123323256,9.29756517156834,8.49659311344482,9.00427092446672,8.27569521779453
"GLB1L2",7.99393394592217,8.93350302737325,8.4264892120512,8.98510775224563,8.73083316238864,9.21217997393157,10.4147094322403,9.98994187349707,11.0029918951617,9.38229644877553
"KALRN",7.77492053757784,8.28116379669641,7.08729534542221,7.53565749799536,5.80716034742285,7.77006747024052,9.13130327041627,8.33726575953221,8.63464559465057,8.08134789566252
"CCNG2",7.63015547938883,7.14972667182771,7.9504474673752,7.17485898192288,8.15479537875705,7.03923457469821,6.40843851795535,5.60468358722357,5.45617567622729,7.01079814154726
"N4BP2L1",6.47272227670521,6.21207767484779,6.75221420038087,6.21790551697792,6.25315693640713,5.87395445956516,5.078719119173,4.86270307562991,4.97360597189307,5.5796890102773
"BPY2",6.24212182835934,4.46671722232354,4.35731143323204,4.35887063204552,4.72661892294877,11.7814042235314,4.61143868437643,11.2757407674226,10.7786930686828,10.95926644511
"EIF1AY",5.99023151397725,4.9092965436381,4.80212542956263,4.84256199556296,4.99333201793143,11.5951104700471,5.1363337541109,11.1003964073165,10.5348818503343,11.2628351551907
"USP2",4.93023396861845,6.24293648526119,6.00245723566276,6.58212056973937,6.30387264222781,6.48279556838567,7.61091274962052,7.41827541828855,7.19581045358586,7.23918532663205
"CD1B",8.6989414082026,7.13514806015005,8.3440862920802,6.26272240419373,8.28666471069885,6.56279638807269,5.1549847774464,6.1992913003973,5.57733906379142,6.85746501005135
"CD1C",11.3446376716146,10.166940072768,11.1483262312711,9.52583961057697,11.4102009965414,10.1470751678291,8.59756757140808,9.87971301863078,9.46285463044607,10.0511881852601
"KRT75",9.98688644740923,11.1267259296321,10.1729130754293,10.4480285406645,7.78847662675754,11.5090217950768,12.5002389310039,11.7563209090657,12.4573910076677,11.636561038529
"CD1E",9.22541717936675,7.46496723484945,9.2826223712895,7.74270761172793,9.16587867334528,8.04728210124175,6.2063107866186,6.23832619810227,5.91211906771617,7.36896996118035
"CD2",8.67694909684587,8.13301925604147,8.74933529450837,8.81608481851772,7.70398987081362,8.16991030317224,6.32255046981929,7.25447922425842,6.79947596745383,7.41679448399428
"RSAD2",8.23134170632976,8.38291105539237,8.18723128673788,7.93267459025491,8.98977690398508,7.4520271175729,6.61280373877979,6.68628119523316,6.98638331683285,7.33100760810995
"CHURC1",12.1339966323008,12.1666424291665,11.7540425522661,11.6604793253663,12.1851007454853,10.3290875346746,11.5156070720465,10.0380795257126,9.55248369954468,10.3441761394402
"RASSF9",6.81170748373977,8.00395936432095,7.22490458153992,8.3876637873278,5.96397636366849,8.31642996653749,9.16146088560832,8.37452814126979,8.59994356109402,9.08370607035581
"SLC16A7",8.38414780090371,7.95513316288695,7.89317684144487,7.60009231099482,8.29142155866125,7.40604873174682,7.25940973050135,6.538651851051,5.18759687005057,7.52716816801992
"CDHR1",5.64572719916299,8.43226326440205,7.1446909764053,7.17252129841444,5.22208212894156,8.559892260735,7.71308081267602,8.17299405307008,9.52845378132953,7.56658073383278
"C1orf105",5.52504963354361,6.46026709907803,6.00845570974672,6.21438564168045,5.29575832096381,6.2854591224829,7.39837948105285,6.90873810739052,7.54333723099131,6.73721393535863
"CD8A",8.75845311977822,7.78421147812125,8.6901154349655,9.73298944414345,8.60330684105712,7.45547098208534,6.74444674144096,6.27641863907373,6.17747053174159,7.997804109666
"CD28",7.69857209070628,6.95731025643807,7.19691273067779,7.25790355122975,6.8096831650355,7.20730666064515,5.35641618433052,5.38994902506673,5.70106719908309,6.49941615556406
"EPSTI1",8.54484023465261,8.79689643066343,8.85739466638673,8.07522057736429,7.75144191377952,7.2559032024888,6.42200160569235,6.73110320692485,7.06102075420897,7.58956698195373
"CDYL",9.93214149981011,10.0674206030903,10.1019556329655,10.0174943854248,10.3984923424884,9.58923767286646,9.70008058404665,8.39867844130359,7.66087679229782,9.99151097440038
"CD33",8.19471831381635,7.46374743106458,7.98144246615041,7.44210029102766,8.03470818739418,7.28304500657375,6.01033965940333,6.59880076129096,6.46445983346909,6.66117959447317
"CREB5",7.26892554456481,8.20249280546752,7.60132585683546,8.14686147198064,6.89063459254016,8.38320632901418,9.44600025063302,8.85792739071027,9.31882896272781,8.41380450229786
"CD48",8.25816902227517,8.22984386052764,8.77572462457011,8.48781028101682,8.09445333001902,8.2044808072665,6.4268950443795,6.90535235973157,6.27074737018121,7.3435116912275
"CD53",10.9425349326128,10.6740381380257,11.0345473342913,10.6948302914963,10.8036298073799,10.5524625158327,9.16316199914151,9.53117450525015,9.1661284673024,10.2942119414989
"EIF5B",7.27530274422827,7.37681814718647,7.00631242643408,6.82086709590779,6.47051199902125,7.77929084833607,7.98594747063831,7.861271945941,9.92650745144372,7.32403709426342
"RIMS2",6.59529753514779,7.95661244130845,7.02945045758317,7.865948106707,5.32078036526906,8.17365127922995,9.43417937082565,8.23177233553983,8.29498155078616,8.76833869562609
"DNAJC6",8.02048857221564,9.86021102407603,7.92707067637248,9.74844982622378,7.37836705421309,9.72641849154138,11.2612948117583,9.47853368044299,9.98869186968887,10.6282238503692
