"","AA9","AA14","AA18","AA23","AA29","NAA11","NAA12","NAA13","NAA16","NAA19"
"206224_at",6.34583341217326,6.77175444171245,5.64864749262116,8.01727484152582,5.41211341031894,9.46532584928702,9.52235542095324,10.0049557101786,8.62747820301604,8.79937690482055
"226121_at",9.01968592657725,8.45442435545895,8.87703571114976,8.2822023254297,8.4717652832728,8.939729937461,8.20193832704874,9.11873063468861,9.41340752825804,8.48514273436602
"237905_at",12.9903823340421,14.0472497384049,13.6098584552245,13.8927898190017,8.14144986163916,13.9236319177887,14.2227114455096,14.0406988886692,14.161009942817,14.108215468268
"206994_at",7.35944905713779,7.42826360167011,7.34226961949847,7.70932338500852,7.26453581825938,8.64779463418339,8.78284281838413,9.1381337123009,8.86041887910068,8.47038061189546
"229641_at",8.68569033444707,7.1503736439947,8.1339042150577,7.20035779938674,9.01526000145876,7.39024886895027,7.42300931485175,7.33232540287352,7.13790776782553,7.0468581579785
"242301_at",9.03200593948631,13.0320430977986,11.0566937185823,12.4575780038056,6.09438814370734,12.8262590201682,13.2586813204206,12.7796038450517,12.9143708402614,13.143609035402
"231248_at",7.11695100957143,7.66224547898047,7.67449418478774,7.11256973808707,7.56981036507832,7.47802871933527,7.93614194142097,7.81139619160393,8.25624962469468,7.62225002272667
"1561330_at",7.73787445884466,10.1848545159257,6.71018884631466,10.2338010648197,4.61816055771125,10.4719644719565,12.4604302645466,10.3842957758375,9.18925566137551,10.3322915937672
"236449_at",10.0187293564157,10.4463660542981,10.5483668059414,10.2846354230021,9.10324776859972,10.3079077698533,9.55847863478123,10.2837652370927,10.1844666637354,9.46516778340428
"1562245_a_at",6.42852522879094,5.71641205809462,6.29102290469036,6.10375612361223,5.22927241406526,6.04811165212942,6.14062267524049,5.13193978496104,7.58285546783674,7.39600688707228
"1553718_at",10.7376373846327,10.5898240871009,10.7284654699875,10.6076196199633,11.0427436355773,10.7299084375181,10.2968144083299,9.67585989957807,8.95218458499139,10.6074717686972
"226403_at",9.53196329434869,8.81511269588923,9.3109107010539,10.2352179821491,9.81642662539064,10.0584847115324,9.78101878807157,10.8037959153729,10.0421941258404,9.77134252607862
"231148_at",10.6327915628588,11.2333696190013,10.8828254699973,10.5049766059183,9.15366575516441,10.5685046867528,10.6000347444214,10.4266013525395,10.043845844584,9.50625026349985
"228705_at",7.84224551044252,9.13916924580196,7.86733522909944,9.33446265771583,7.35402716728712,9.66639291734986,11.3619237498608,10.1216335631027,11.1977792227863,10.228450583539
"243747_at",8.04970723545975,7.60659604080602,7.74674771102778,7.92677109206658,7.87606729911194,7.37090080959551,7.62827977255667,7.05496601067434,6.49088378686433,6.97104783347166
"1558256_at",7.48290347566144,7.23984683014652,7.57132585253179,7.62649021057137,7.14224364235603,7.51916526326625,6.99002901023611,6.4255952165218,6.42080754986646,7.23984683014652
"229700_at",8.63699926092492,7.9175793592913,8.48350826524284,8.09310624707636,7.86934612271403,8.53521601801107,7.98026764883676,7.5727750070717,6.95870981373331,7.79907244093971
"1554704_at",9.4905741844734,8.61153279689157,9.31659732498755,9.57135800649972,9.41174018731146,9.38392912048966,8.32005106886145,8.79987974087948,8.98088746253656,8.53344707666658
"229933_at",7.88171357202849,8.01894977263239,7.94700567256605,8.49776148755161,7.68849341342313,8.47168839658159,8.92899049334434,8.9330554218728,9.13700011687932,8.44794262816832
"237515_at",9.45509031895305,11.1111057357876,10.3133182205534,9.77994979279406,9.18614556526578,10.3730861890961,10.120794535961,10.7534746836191,10.0958174128734,9.91266624274204
"231118_at",10.8542074126485,9.99072792633551,10.1442318161084,10.7306465768966,10.5330356350567,9.97754430147384,9.89753074169948,11.1729949758017,11.3588508728864,9.79097518887892
"201218_at",10.8206892603238,10.4738375257244,10.5067800755053,10.0786445838321,10.1749672677188,9.96891099228143,10.1732985563997,9.75882503645352,8.81926840319581,10.3181114165187
"229254_at",11.0716973731737,9.48604329681257,10.260666405835,10.1761293702744,11.6555003580588,10.4657290551589,9.2872787670766,10.5138128155723,9.83936720243072,11.0856750162182
"228996_at",7.36510673610753,7.64581171233436,7.58484867072179,7.96204189910508,7.1792722949653,8.17909638023639,9.05597491638999,8.01021953820314,8.28239714831391,8.39123852095595
"226132_s_at",9.11818470252452,9.30915695454366,8.68463746758092,8.72969740484919,8.596878267322,8.87262864015,8.49661128381488,9.18091741982009,8.30379914447511,8.34406308463107
"236341_at",8.94194797942129,8.66243601542915,9.21326109464647,8.47558951464693,7.77162202067615,9.33152516315398,9.69566357910709,8.15910539335446,8.57963550457094,8.81497563031885
"1553072_at",7.17225952906015,6.49106829243072,7.11256567780949,6.12619545790133,5.91717922709425,7.25704177556953,7.21093842361983,6.57867438583414,6.11421506512786,6.66028769121924
"1554246_at",8.450579612215,9.38678860277729,9.15158099965279,9.09461505209045,9.14842144833892,9.47985182375529,9.03592885498103,8.93943020181818,8.28501621837664,9.28881343691048
"1557049_at",7.33272155656267,8.00890329329225,7.82080155641149,7.34358471540951,7.0576928038271,7.55278376748788,7.91130824828715,7.09319314975539,8.49098591930719,7.80474353746541
"243508_at",6.5353261353861,7.27343695442385,7.57007949756576,7.22804384936559,6.93381589280903,7.32511872296598,7.77954052642985,7.50819257213596,7.97376872467459,7.70499891076389
"209618_at",8.16230952601508,8.83978558652733,7.60053371068358,8.29429593149987,5.49376551157858,8.15962068337308,9.39741562324434,8.74065005693075,8.47604798925366,9.21204723592134
"235557_at",9.48858663536423,8.65255490641531,9.29259073219732,8.83947041894485,8.74082029035647,8.32595536088496,7.4666707804371,8.49521168684549,9.82778947010553,8.76058402424758
"227961_at",8.32722432923944,9.15342766721747,9.19508295429398,9.40000860267423,10.609425836297,9.35488302643075,9.34000237890616,8.81052258804736,7.68429109418091,9.19238311865589
"212698_s_at",12.5069731640551,12.1857539909557,12.3010941143849,12.2761362298603,12.3140843406677,12.0064197807772,11.6645711998401,11.6198766349415,10.7907998805435,12.0403293091655
"215046_at",7.92483353152139,7.86958798558589,7.97136785363231,7.62364119588635,7.78192785132203,7.32609030600565,7.50290799737302,6.64049963427682,6.14753464482708,7.38024635145661
"205653_at",9.17520863814807,8.64966066586769,9.13724244166372,9.09779869460819,9.44101110093357,8.75109692026289,8.00434760263697,8.61818771878818,9.67786889877081,8.24387048602832
"229019_at",7.00008257356828,6.0898087061629,5.98260348535141,6.25544809194953,6.2828342680638,5.20459684201179,6.66374179606245,5.87353076414551,5.80111127605507,5.4593683340918
"235931_at",7.30543830779321,8.1508004703511,7.88351976091521,7.61561212905658,6.84113915295264,7.5243781667253,7.64451885628201,7.26647411000429,5.43339362782239,7.41214796138193
"227280_s_at",10.0118324813541,9.97924216760414,9.69161045781619,9.95677776785701,8.67732344038096,9.61265610477994,9.46457491903768,8.82254795612087,8.25570637759135,9.70256348443102
"228646_at",7.97418365081796,9.23361746157521,7.12553811148326,8.60059957927366,5.83244460540469,8.07605652677442,10.0784948660367,7.93930261445878,7.56310994946226,8.76515259305292
"235425_at",6.48840804496421,6.1171258283522,6.20675170328895,6.55492645205357,5.81805704584501,6.26751382920649,6.93953674755232,7.039718879278,7.0511037124217,6.50329956019996
"202450_s_at",11.9540158985452,11.5009940770677,11.7611651962118,11.4862854492362,11.9716482883539,11.6420986622834,11.1103839053366,10.8036553276059,10.9337393793326,11.1754050049003
"234331_s_at",10.4895316322274,11.1744168654392,10.994907174174,11.4375755298434,10.6715703018168,10.9405732484006,11.2803217991464,10.8003869212631,9.97373473585026,11.2284487936573
"239533_at",7.55537356127059,7.87039725963889,8.08520849502695,8.46207582634901,8.44888970694279,8.38874452741712,8.10478080624945,8.07785130275782,7.2995371424513,8.27793810641566
"225415_at",10.8067819501565,10.688717785315,10.9622117704596,10.6953937046505,11.1243266223385,10.4827941398345,9.82669501058313,9.74516894738383,9.33754718797466,10.0839868083395
"239477_at",5.51624703649339,4.95911731240422,4.47953385263689,4.47129553581228,4.47774828473184,5.99211077353014,4.49420032971191,4.50760508104203,4.54183389329739,5.22625924727192
"225241_at",12.129205919056,11.0590219968091,11.9206385696244,11.7116502034764,12.7058327046118,11.9461668568993,11.0139269931849,11.8620558154269,12.4557918540976,11.4953565535201
"203758_at",9.49584872040174,9.58901359195653,9.51095993158859,10.1619427139589,10.5123080575081,9.48866416903965,8.76513438622573,8.6739369190993,7.63060381794694,9.73284734106634
"232617_at",9.95125468918591,9.75331994822575,10.3341173466955,10.1461871670187,10.1660317365495,9.41073204883375,8.27550042533456,8.89270135455915,8.3225546274183,9.53985403059134
"218528_s_at",11.7178771099366,11.5564752059657,11.7282967038298,11.7857582719741,12.2113969938569,11.5685129378497,11.3236898709204,10.9394945422296,10.4029154459909,11.5581994260647
"1558552_s_at",6.01267213663813,5.54633392477806,5.29915339650394,5.77474273638355,6.72835607767795,5.55091775535791,5.20946214396058,5.82964185790233,6.49398690836342,6.14100541432288
"214450_at",8.43696074866718,7.51796054564103,8.20942815015096,7.58491692540162,7.87468823695876,7.12405627639579,6.58197152664957,6.52443773094509,7.34949968883176,7.24003320547352
"235051_at",9.36064562539461,8.83667082685134,8.97710806207074,9.25178730533723,10.2185151317393,9.14751932182726,8.6927319370456,8.56399808902767,7.76313813732582,8.95791797476623
"227069_at",8.91086062050716,9.49556334654517,8.97400469931623,9.62440989136221,9.29074657053637,9.65327082351753,10.307907039064,9.88613061714974,10.0503374258378,10.0199010266339
"1554839_at",8.03165234695777,7.86903693056429,8.17347884203024,8.00566550313422,8.26484009964931,8.03843860774388,7.77489799596521,6.97615402147329,6.16777483694101,7.77528824908567
"229084_at",7.90800065928746,8.38187941213316,7.33696715362579,8.05852356985382,6.38938336929845,8.0851169425389,8.99930463334588,8.21033772289305,8.41544333081004,8.50315560919128
"228375_at",7.22655281357827,7.1857429595908,7.32559139955477,7.67327027455037,8.83410464287081,7.60042518199804,7.73670400399619,6.84376282969443,5.97330913168208,7.86726913020552
"228046_at",9.59325046394313,9.25797782582969,9.4845901241355,9.58803714694754,9.83902223617696,9.46558464281529,9.21662749683143,8.90504016229583,8.60498054193882,9.37274458933321
"203917_at",10.4045782058186,11.4705494405235,11.3664963223875,11.5727814532223,11.7100249354769,11.2415636858314,11.2843815301958,10.8970695103583,9.62611510807649,11.3336825818682
"225162_at",11.5350127707672,11.3990834504,11.3554186388221,11.3000524376851,11.7759529433504,11.1610246928445,10.9184888806437,10.7171578902588,9.94013619224335,11.475514219543
"1557576_at",5.88601155475557,6.76541725384217,6.79393173968615,6.68784975810504,6.52251780087829,6.86690785444931,6.89405819732355,6.10214145726192,5.91092020640855,6.67103994943612
"227952_at",10.148202934554,7.62369858440825,8.53767091822271,8.32720863547891,8.63449540560395,8.30050469587012,7.99300938448808,8.02192416261372,7.37875610502531,8.00011818578329
"1553710_at",6.21816262035956,6.42000499141899,5.86490134167514,5.97094649594046,5.5796890102773,6.69464361585256,7.6779645488591,6.03606626330981,6.9293989453939,6.88320215414702
"235708_at",8.61831328471918,8.28979754159141,7.66888656327294,8.85806089042697,9.98442905367368,8.06011970547438,8.25902343149889,7.86748829384282,7.4748034116952,8.48899260191494
"242752_at",8.70973319009469,10.2285146146512,9.39035113234721,10.083925362905,10.2433121949318,10.0508203333887,9.8740002974673,10.6659535625656,8.76510391055856,9.80733034417953
"229309_at",9.49716392231999,9.44325482824871,9.44138846896631,9.29394468124632,9.82339330991209,8.65806463796063,8.18130293376831,8.8162634004718,9.08422667955468,8.85564896914286
"1553785_at",6.7897010437653,7.59412031572688,7.59550709835155,7.73292251814102,6.60468484007149,7.86413055830345,8.63814128172002,7.71075972396254,8.46090882411633,7.94524063379994
"233340_at",5.4776953373398,7.9120743190382,5.86553872693079,6.92699694068963,5.81090055481517,6.15412268904765,7.56208864243215,6.30727790852485,6.47885296057883,7.83469354379147
"225957_at",8.02875199135535,8.77196396078246,9.1152287161331,8.70006317689928,9.2627857662376,8.44390671030169,7.28674667277937,8.02616229925771,7.10371713307281,7.57797655843426
"226276_at",9.33065863901746,10.0146541048378,9.68518690200763,9.6155244629045,9.11050006393534,9.54876304595799,10.1120793451493,9.68217472516498,9.27434659280516,9.99987139909381
"230298_at",9.45778639015771,9.30908240014684,9.50899081771824,9.24162560950818,8.82633032220252,9.352659220735,9.41517762623312,8.64124620609881,8.39085721300709,9.17469828845953
"236227_at",7.64679206666712,7.32048535755148,7.65878776927153,7.42245812810519,7.79672621280524,7.38908835059963,7.39149344693674,6.86708498819155,6.21796576500835,7.66062150635652
"241734_at",7.16184713211518,7.49257336990207,7.84162558924377,7.41579148600442,8.11678442701786,7.56593894762464,7.3323400606737,6.78891217345743,6.39417708253221,7.30279899560114
"236255_at",7.1418919194106,7.32632154322654,7.00708494528383,7.37872358739609,6.28103959807465,7.93426693519871,9.12427556649043,8.03026789749335,8.83883819835577,7.90077466662706
"228434_at",11.1545304365208,10.1995338121039,9.86914839171959,10.3167063679493,10.1356897112239,9.45115847713978,9.80682359110872,10.0014498539792,10.853141675042,9.42328626975587
"239899_at",7.33795772675619,7.35173670526943,7.35444329679755,7.54747903600901,8.13498804466265,7.41277942793872,7.79499247937012,5.39390702802473,5.18903074758116,8.20352677991065
"237592_at",7.28440988822863,8.35212438400956,8.60998986113865,8.49258785634326,6.71236614317959,8.43706430683454,7.63553451518169,8.60877910783404,7.9303223591628,7.69146738971533
"206170_at",9.75398097686971,9.95845574009193,9.67675605514693,9.32822276187756,9.99689376484088,9.41399969386747,8.48426034603797,9.31066517734268,9.21037211265084,8.8860318853976
"221905_at",7.968878254828,8.61649273672321,8.9636424763562,9.11667480039705,9.713856650808,8.9976489240687,7.659449692486,8.06924411131978,7.56284547496217,8.77044829273614
"237302_at",5.97235083090818,6.78079881413636,6.06928148305057,6.23060815558962,5.74765507997039,6.69260351506057,7.28541094445215,7.07323191825846,7.54963419529628,6.75245127738032
"236782_at",7.02356058060647,6.85320705024496,7.34000678273054,6.76652317195883,6.30827095897469,6.87541158397063,6.07632755860915,5.91314716123966,5.92474396620149,5.89686156675377
"227379_at",11.2397499456193,10.2930007848145,10.539984688411,10.3313477581937,11.1482614931643,10.6616284536658,10.3085840225589,9.84983055086873,9.822460967233,10.5340435973082
"1564414_a_at",9.55517392432037,10.5645122845922,9.63479477721759,9.7926572860207,8.75427900367018,10.4554725610005,9.49137221848609,10.7567891908821,9.13498295237637,9.16982438289768
"202437_s_at",11.5187421968147,11.6994865976838,11.4434529020875,11.5308198938875,10.8878968209046,11.2043565538433,11.671617009908,10.5946956565593,10.3568836373187,11.7730369732638
"1553604_at",8.12244331787465,9.02232663805851,8.97802160338574,9.12204988897273,7.98307995120058,8.42694844670308,7.93975536625978,6.75712418242918,6.49313683082546,8.3617880900262
"227868_at",9.20201141288417,8.94519208085508,8.87347306864785,8.72712335049777,9.08586122984792,9.13456354184676,8.08313216542392,8.89729064541352,8.04321727364444,8.77044829273615
"239593_at",9.6311069094464,7.10257818804593,7.5491154423041,7.9342478587146,8.86120325829453,8.87919704318027,6.69477200157274,8.04855432612644,7.15460414849016,8.5456520994734
"235306_at",10.4426292865518,10.0441815910782,9.78804084225823,9.38017599468135,10.1572046444684,10.1303378777881,9.36716296380288,10.0484039782595,10.3606811206742,9.95980347932849
"213587_s_at",9.80318942754553,8.82906266669379,8.86804973418012,9.40657516167247,9.86356074848317,9.12184190323549,9.99081097054543,10.1705319275189,10.8219458287362,9.66325805563288
"1554095_at",7.15316653519424,7.46872385658579,7.42134755291183,6.90647484765284,7.07033641384613,7.53266038905845,7.77731892877619,8.25352597560794,8.41825774677966,7.75393923682198
"206755_at",6.04289123043971,10.4488356011201,7.08734419094535,7.65901723333862,5.92315224039425,9.4058226252034,6.51875198619562,8.24089947095051,6.19445589225155,5.97119785863767
"210272_at",7.80846936028351,9.02521474623357,8.1391959130225,9.09570686080382,7.44635613593876,9.71497748952876,7.78649664666048,8.56453525186919,8.88690158197869,7.88718412038805
"208126_s_at",6.34464584070919,7.86099241979535,7.66850999856038,8.16546430203468,7.5604169288871,8.54586378792946,8.26718036657177,8.25419181795599,7.34949968883176,7.98681201904022
"204183_s_at",8.27407431923451,7.62236389697575,7.33349272190558,7.24616819444889,8.38437462154789,7.20843186811902,7.67382643250995,7.62049707437304,8.06995108526493,7.44533334005923
"209975_at",9.89411659067635,9.29775253929309,9.99598345869426,9.73878658928991,8.93908770323455,9.7873494412693,10.2697474229648,10.0814415803012,10.335786673226,9.32401679720809
"226661_at",7.34062855858786,8.06643599721644,7.6595095927362,7.86249339961592,6.82398227287756,7.8916909802356,8.37417049421118,8.15670003713914,8.95260024068787,8.08201575678134
"241342_at",10.3838330807846,10.3134721912629,10.174621070972,9.66495399932754,9.89668630939872,9.8539094916466,9.70764271166296,9.48741670790888,8.58424070210622,9.9391824982151
"236950_s_at",7.60474595186709,7.02647984285374,7.03183873612372,8.0801358875633,6.86978622092253,7.58501394377548,8.10427936807074,7.34949968883176,8.40732810336293,7.42435058816002
"226021_at",11.4245953804759,11.4502340725065,11.4046159002427,11.3410028979838,11.822637063401,10.8444584185206,10.9570909642606,10.1441296017775,8.83600216696408,11.039240192103
"235588_at",6.95764520311911,7.12335552803296,6.59367608741921,6.83908515136472,6.63136208856745,6.97530085946943,7.36821699359678,7.2461393590521,7.45906216211024,7.45545055144105
"228427_at",6.90231005127304,8.52147953867224,7.60557623843458,8.31462736070951,7.26414824109699,7.54814173925901,9.14700963208202,8.38869457373188,7.93064741839039,8.44179590422127
"208367_x_at",7.19976510848747,8.48737675305275,8.77325339042279,7.85399527419388,7.06401361630519,7.79947110231356,8.15878505169903,8.86885398000975,8.13177845013007,8.04801288516918
"236467_at",8.5215657742936,8.45376340904567,7.86953400215334,8.54051431318455,6.53281812845124,8.6614030016546,9.13310402108955,9.18251618062244,9.96643139289204,8.24902543763841
"1553494_at",5.04217995044341,5.13292381988182,4.98037774553501,5.54095814950027,4.99628123829756,6.12204788906749,7.17434764599172,5.79159891266846,6.6277530288741,6.20272019326675
"214725_at",5.82880015527102,5.63203031080452,5.89264414096483,5.71326499527564,6.08267080317319,6.06130077481452,6.28408940869688,5.21902671947873,5.27998134234266,5.72616735899708
"220410_s_at",5.66302549931758,6.90261762254886,6.74248224338838,7.02901885518965,7.41299457397538,6.67153155940593,7.43804434764016,7.27413263188863,7.55321890411561,6.42962431940066
"1552755_at",6.27382448620635,6.2415827607717,5.59722543594582,6.54596355816641,6.04977224018901,6.0355974707262,7.39201521541123,6.4185731511538,8.0002377986079,6.75839961023659
"1555497_a_at",7.77666160802616,7.20958237795832,7.89035406910146,6.93238212081434,7.82183736867164,6.62970623521718,9.42310806284763,5.9773297179843,5.6704165691057,6.7411610399389
"230976_at",7.04087585412547,8.02311977322106,7.28045077052537,8.05667120258136,7.56598496447325,7.51859353336461,9.09795039206436,8.29022656728402,8.63772057752127,8.45987450831011
"1553986_at",7.81960247093205,8.62275561441819,8.26560185906471,8.63032029614999,7.45520747669909,8.91522702705313,9.02851518435287,9.33795943476813,8.24558884412136,8.44581934742619
"1559988_at",8.85759615413721,6.92704541774779,7.56189588759798,7.07556915034064,8.27015824840489,7.60501156431303,7.13094926273701,7.62122280874993,8.00216656169889,7.42473460150223
"233504_at",7.4615810915422,7.86701062657963,7.52338489216928,7.4336891409367,6.25564595119902,7.23974383908277,6.73448430348115,7.53815658219337,7.70191709413361,7.12109219382822
"221895_at",10.16025995182,10.7766294142521,11.0184623009581,11.3986840556618,10.9493216373785,10.7721576811299,10.8136459573122,10.9679309409336,9.42223174298222,10.7921648030707
"231377_at",6.2834870383519,5.67682799198041,6.53669586209834,6.6402599256256,6.17002312563489,6.49687711572058,5.40526696304232,5.40255941640768,5.80182303322008,5.75900347928076
"1560507_at",10.6703126550636,11.7431692901334,11.2015862771334,11.265741112492,10.3292609554288,11.4953595140669,10.1561352166925,11.6366177041982,10.4421567121106,10.542969427237
"206504_at",5.90412999586025,7.05245531269013,6.13078858776251,6.66576378724042,5.76173185127841,6.81901242322353,8.11252732426359,6.13529185908697,6.38561279528877,7.88852843807483
"205676_at",6.05149874208182,8.85487639633951,7.4723683216121,7.84852740566352,5.38151009541014,7.90820762974103,9.24639878654249,7.59141663551285,8.38128196030067,8.71734580343506
"228329_at",7.13957942101969,8.43989529215165,7.06558593606732,7.7799474104556,7.09343266886011,8.67866742095457,8.01436648059735,6.7864351874668,7.02873894857086,7.35485962238608
"232898_at",6.31412437286053,6.21386192548892,6.5246578301352,6.28518523814981,7.54140127059278,6.33801077386961,5.3618144566135,5.35667609084709,5.12489921815529,5.74160189370938
"205471_s_at",7.27760822757765,9.14745388538522,8.59109498176358,9.42467765391373,6.9127053010252,8.9960271069431,9.58051266852102,9.26669643031222,9.00532048057916,8.84800275192245
"235775_at",6.27025191269785,6.35551430482683,6.64416237600088,6.24339210863561,6.29604373083355,6.96762758793599,6.24588020164447,5.08968937334318,5.13795609490952,6.2619865536221
"1552398_a_at",8.0600388692451,6.05943553903375,5.86062628044853,6.10497628172458,7.58279888621858,5.4652359754869,5.07952192891871,5.56175766421623,4.99369005491005,5.20482143642203
"244413_at",6.34603696942824,6.53545749414631,6.98135598506337,5.73429426979413,6.56499780142155,6.3333586256495,4.97201092281575,6.02980571445701,5.77650997763285,5.95052130444706
"1555950_a_at",11.3189343564936,11.1854884262951,10.6451943321059,10.5685580690971,11.3371853366076,11.521465337916,11.2815663980064,11.298801377245,11.7066158948422,11.3974058064249
"212128_s_at",8.84414562017406,9.12607106843514,9.26143469711254,8.80181389338119,9.76383642281476,9.06067486454667,9.13246465799601,8.33719781375039,7.8253632565972,9.42316578908079
"225204_at",12.4600423640785,12.4642848371967,12.2877945345944,12.2681746667593,12.3817958403656,12.3203740625969,11.7071902458061,11.9420005713075,10.9318783530129,12.4965360995987
"227415_at",10.7709771255605,10.7058013193981,10.6672126288601,10.5653763299249,9.8138585206509,10.7227374095527,10.7184118340452,10.8317261235648,11.1783083640214,10.0322341322177
"1556021_at",9.80153205513256,8.01323412346319,8.94468641842017,8.40716943662132,9.31462500881221,8.58452938598723,8.61039497932531,7.46095029426198,4.96104007979451,8.74965560397072
"1561306_s_at",8.02949336859096,7.14875939512846,7.81090672553833,8.75929420317556,7.65516747548898,7.69338070344913,7.92383714907033,8.23621268253893,8.7793409412526,7.55323053126661
"201624_at",11.3139465514495,11.0538656434364,11.059035901757,10.8993290436885,10.8008196846972,10.8644847524557,10.9799638055881,10.2278044545112,9.72025847249482,10.8796043329115
"235273_at",7.28755385926437,7.26940074897578,6.84388720541389,7.17393840960739,6.63481581897121,6.57461287672302,7.71217187664102,6.58695525915612,6.66144010251353,6.97403427333106
"232562_at",6.92577582409391,7.52788142474317,7.14387353622819,7.58769111167469,7.84727498317188,7.40417125087839,6.73859022089782,7.62851694229711,6.75705329005564,7.07380383106461
"1553211_at",5.84535277571068,6.0826817683095,4.96371711145795,5.56993015273831,5.15947844710876,5.7176884295148,6.65376024168493,6.03106702718848,6.51217566097662,6.18232299607607
"230383_x_at",8.96862283725378,8.60550802304022,8.67242718162281,8.59013243066354,9.1500673547198,8.60272326898987,7.820719792884,8.07084404759,7.6383385630072,8.10337646161371
"202806_at",8.91104658596954,9.14227310832542,8.86233320266212,8.97327803571865,9.17212799583959,9.23692055478701,9.62319968758726,9.6074888717139,9.93126101666133,9.81137170419943
"231919_at",9.03425121883352,9.20156955169209,9.05734814949424,8.6006300544685,8.12524263187049,8.60280852944931,8.52969848721648,8.74161561577639,8.33263962684004,8.29736947609307
"228099_at",10.6720581999119,10.3185720471869,10.4529461823349,10.4735345821301,10.4310087440176,10.4096391810878,10.1577438407127,9.51663121537994,9.26474369761427,10.2448897805041
"242028_at",8.54392942311347,8.76349369246255,9.02211612378099,8.67449149760866,9.38912760537823,8.83685868809725,8.71204210182187,8.0499249958015,7.89313443650712,8.7992206406619
"1552946_at",6.56848217486999,6.10202167377721,5.47998294482649,5.54798464289747,6.59138576811298,5.82318390678859,6.56966742049588,6.06554560202807,6.84108625017111,5.76995246130675
"235515_at",8.2186103887052,7.94938469190187,8.05555807817897,8.38598926088752,7.51170603395321,8.49978505267582,7.48530792775839,9.07099169189402,8.64771429369511,7.80469006457184
"203302_at",10.8810640359814,10.7109881122934,10.8462698693464,10.6455983657231,10.6909954712856,10.1819844118465,10.3380507844701,9.70217528362455,8.76570929098568,10.4923729795055
"219696_at",8.55952798277003,8.59570216802706,8.77238967586977,9.10450692874826,9.61488985095876,9.00099280501885,8.89004721960572,8.13972294024586,6.9630064826255,8.9113198604489
"244261_at",10.2888998593,10.0102421660564,10.5716714458437,10.2098668810221,10.8536958733472,10.3954650473249,9.69642197468046,10.201157156089,9.15401766684822,9.89075330551419
"229125_at",8.67392633223993,8.26036624261921,8.40760492395244,8.85803217264939,9.57332825132381,8.24774861435868,7.74039036138323,9.07021096705554,9.14387960294819,7.95459595928212
"205337_at",11.3405929907095,9.01311300117502,10.9610902150912,11.568266934924,11.0776441937497,10.8879705121192,9.31678497282222,10.1644129086491,9.33691874750693,10.3601778436519
"235548_at",8.64704367583307,6.701956243874,6.26897624364957,7.09325222097938,6.22860633424649,6.77643253153343,7.48885285126531,6.46326523247808,7.12763945310508,6.98164365026125
"203409_at",12.1723445999913,11.0628774887439,11.981918543156,11.7767674727494,11.7214404480365,11.5930388191462,11.2211365351867,11.2516786922154,11.0963650925465,11.1109880700908
"204151_x_at",12.9848038870971,12.3609726982204,12.1646821905052,12.7283783508908,13.2344330757548,12.3510730432398,11.7380583959754,12.7778888817301,12.9524773618056,12.9697611177146
"211653_x_at",12.6592113582402,12.1716737242944,11.9405649403745,12.4720696593662,13.0341324515284,11.963148987779,11.3796318679555,12.3831601382797,12.2187099609843,12.7224796052978
"214955_at",7.49007229953337,7.23230890161412,7.96984423748254,8.01180781928198,7.16800376318214,7.46891668905372,7.87260999240652,7.96354291400278,8.2290699766132,7.36959425445766
"203725_at",10.7894770208628,11.4894891160515,11.6416983399437,11.299631155412,11.1974992022909,11.1990763002117,11.5832206436189,11.2017939085549,10.7582105001261,11.6812483863427
"235977_at",7.90934378400434,7.34293003270024,7.88972183317754,7.76304056135542,8.96609248666087,8.25643584037511,8.7802355495626,8.34889452302791,8.37105668858332,8.48128076749084
"201792_at",12.3564633209307,11.7990572054252,11.9033058630251,11.6770437607171,12.2101331466785,11.715301018204,11.500595992639,11.7641659155747,12.516681191354,11.4010040927625
"228605_at",8.64456317885351,8.78776258394554,9.25149343291957,9.39750747388316,9.58912641989457,9.00273955506314,8.99520678322922,9.65016834767803,7.65022442386513,9.16734350913935
"201211_s_at",8.02190949236537,8.66029808058889,8.9274480846319,8.64339945176887,9.14326044669668,8.57736765982134,9.01543639290923,7.77797682715993,7.50935073019438,8.57934099490825
"1552410_at",7.37508663339462,6.84052956507729,7.24919482472556,6.48179235720327,7.10465034572777,7.65199395493072,6.36092947714804,6.99016851004813,6.99784636600044,6.83268167460975
"236055_at",8.32580704980174,7.82449305600732,8.32931833374736,8.16157333438199,7.70203200590956,7.97970680750017,7.44485660060519,8.39353948516924,8.05628403295533,7.47879804514893
"1562836_at",10.2519574659349,10.1601410158397,10.221891142028,10.5689905437582,10.8063491180565,10.5891686718753,10.471561682074,9.27860886042845,7.43367457492815,10.8793415456469
"212105_s_at",6.793810102053,7.34513370046773,7.57648960568565,7.90638606780223,8.44877182423448,7.80145936794983,7.72489767886623,7.10439300893677,6.68060367808178,7.70587254611976
"243337_at",6.15184639344385,5.96597725554571,5.89701038037177,6.42025941898059,5.44504273373721,5.77996020348436,6.17020819517681,5.85507545536031,6.02388054363197,5.25115901363101
"242750_at",9.23128785643867,8.72809875872543,9.19611424797369,8.84558744522095,9.23751919192823,8.8242737695692,8.45743303587941,8.99826528832881,8.30158239806685,8.59724510406977
